,hv_score,spend_time
0,0.188874240967,5.017776653766632
1,0.238091771613,5.017776653766632
2,0.22208657271,5.017776653766632
3,0.193336726772,5.017776653766632
4,0.196236222404,5.017776653766632
5,0.1816863988,5.017776653766632
6,0.217214732485,5.017776653766632
7,0.205913976291,5.017776653766632
8,0.208701667711,5.017776653766632
9,0.233522904129,5.017776653766632
10,0.234619473003,5.017776653766632
11,0.219772515452,5.017776653766632
12,0.256894212802,5.017776653766632
13,0.244837023639,5.017776653766632
14,0.217888416675,5.017776653766632
15,0.206605512346,5.017776653766632
16,0.220453381732,5.017776653766632
17,0.208040620308,5.017776653766632
18,0.208785167111,5.017776653766632
19,0.195631472222,5.017776653766632
20,0.175096886699,5.017776653766632
21,0.203364899889,5.017776653766632
22,0.201544613161,5.017776653766632
23,0.227174426494,5.017776653766632
24,0.215603361358,5.017776653766632
25,0.198960605025,5.017776653766632
26,0.209598249949,5.017776653766632
27,0.174267405487,5.017776653766632
28,0.255917950069,5.017776653766632
29,0.208242082106,5.017776653766632
30,0.226899157586,5.017776653766632
31,0.239913091512,5.017776653766632
32,0.215222243776,5.017776653766632
33,0.239701053123,5.017776653766632
34,0.167186581363,5.017776653766632
35,0.227199894567,5.017776653766632
36,0.222983828737,5.017776653766632
37,0.236466183745,5.017776653766632
38,0.19618467403,5.017776653766632
39,0.208351350994,5.017776653766632
40,0.211114646491,5.017776653766632
41,0.21395771046,5.017776653766632
42,0.217899700498,5.017776653766632
43,0.209077200954,5.017776653766632
44,0.255980964066,5.017776653766632
45,0.208783830842,5.017776653766632
46,0.226005929895,5.017776653766632
47,0.213092566857,5.017776653766632
48,0.214115115928,5.017776653766632
49,0.187467908221,5.017776653766632
50,0.214192698566,5.017776653766632
51,0.216812380877,5.017776653766632
52,0.19549863481,5.017776653766632
53,0.207145298707,5.017776653766632
54,0.219556681889,5.017776653766632
55,0.198359789925,5.017776653766632
56,0.203044329093,5.017776653766632
57,0.223208934291,5.017776653766632
58,0.196863013177,5.017776653766632
59,0.224186064758,5.017776653766632
60,0.178257254978,5.017776653766632
61,0.257432786075,5.017776653766632
62,0.223708105117,5.017776653766632
63,0.206515215494,5.017776653766632
64,0.173705117629,5.017776653766632
65,0.215953943749,5.017776653766632
66,0.171958289839,5.017776653766632
67,0.215993487212,5.017776653766632
68,0.21255813667,5.017776653766632
69,0.203471389225,5.017776653766632
70,0.235974475268,5.017776653766632
71,0.174237351884,5.017776653766632
72,0.228856306875,5.017776653766632
73,0.178544885747,5.017776653766632
74,0.18343253575,5.017776653766632
75,0.232243516626,5.017776653766632
76,0.245804318288,5.017776653766632
77,0.212601176543,5.017776653766632
78,0.236816613926,5.017776653766632
79,0.234197136026,5.017776653766632
80,0.2053705186,5.017776653766632
81,0.236431384964,5.017776653766632
82,0.208704800817,5.017776653766632
83,0.239434237357,5.017776653766632
84,0.264337416766,5.017776653766632
85,0.19055416549,5.017776653766632
86,0.225027125406,5.017776653766632
87,0.218403824179,5.017776653766632
88,0.246090885115,5.017776653766632
89,0.237549056171,5.017776653766632
90,0.233816430795,5.017776653766632
91,0.212785243395,5.017776653766632
92,0.204057710248,5.017776653766632
93,0.213490010715,5.017776653766632
94,0.172430160213,5.017776653766632
95,0.22174207166,5.017776653766632
96,0.194432775742,5.017776653766632
97,0.196519599787,5.017776653766632
98,0.204779437762,5.017776653766632
99,0.180815809726,5.017776653766632
